id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
102,0,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
103,55,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
104,106,0,frame_000104.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
105,157,0,frame_000105.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
106,211,0,frame_000106.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
107,264,0,frame_000107.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
108,316,0,frame_000108.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
109,366,0,frame_000109.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
110,418,0,frame_000110.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
111,470,0,frame_000111.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
112,521,0,frame_000112.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
113,573,0,frame_000113.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
114,627,0,frame_000114.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
115,679,0,frame_000115.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
116,729,0,frame_000116.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
117,783,0,frame_000117.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
118,835,0,frame_000118.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
119,889,0,frame_000119.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
120,940,0,frame_000120.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
121,993,0,frame_000121.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
122,1044,0,frame_000122.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
123,1097,0,frame_000123.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
124,1150,0,frame_000124.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
125,1204,0,frame_000125.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
126,1255,0,frame_000126.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
127,1308,0,frame_000127.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
128,1360,0,frame_000128.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
129,1410,0,frame_000129.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
130,1461,0,frame_000130.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
131,1512,0,frame_000131.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
132,1565,0,frame_000132.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
133,1617,0,frame_000133.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
134,1669,0,frame_000134.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
135,1720,0,frame_000135.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
136,1772,0,frame_000136.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
137,1828,0,frame_000137.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
138,1878,0,frame_000138.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
139,1929,0,frame_000139.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
140,1979,0,frame_000140.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
141,2030,0,frame_000141.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
142,2082,0,frame_000142.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
143,2133,0,frame_000143.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
144,2186,0,frame_000144.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
145,2237,0,frame_000145.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.699998,0.000,0.004351,999
