id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
77,0,0,frame_000077.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004345,999
78,54,0,frame_000078.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004345,999
79,106,0,frame_000079.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004346,999
80,159,0,frame_000080.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004346,999
81,211,0,frame_000081.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004347,999
82,262,0,frame_000082.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004347,999
83,313,0,frame_000083.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004348,999
84,366,0,frame_000084.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004348,999
85,418,0,frame_000085.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004348,999
86,472,0,frame_000086.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004348,999
87,528,0,frame_000087.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004349,999
88,578,0,frame_000088.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004349,999
89,630,0,frame_000089.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004349,999
90,684,0,frame_000090.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004349,999
91,736,0,frame_000091.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
92,788,0,frame_000092.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
93,839,0,frame_000093.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
94,891,0,frame_000094.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
95,942,0,frame_000095.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
96,995,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
97,1046,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
98,1100,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004350,999
99,1151,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
100,1202,0,frame_000100.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
101,1253,0,frame_000101.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
102,1308,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
103,1359,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
104,1409,0,frame_000104.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
105,1461,0,frame_000105.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
106,1515,0,frame_000106.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
107,1566,0,frame_000107.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
108,1617,0,frame_000108.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
109,1668,0,frame_000109.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
110,1721,0,frame_000110.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
111,1771,0,frame_000111.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
112,1823,0,frame_000112.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
113,1876,0,frame_000113.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
114,1931,0,frame_000114.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
115,1982,0,frame_000115.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
116,2036,0,frame_000116.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
117,2086,0,frame_000117.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
118,2140,0,frame_000118.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
119,2191,0,frame_000119.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.352998,0.000,0.004351,999
