id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
80,0,0,frame_000080.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004349,999
81,61,0,frame_000081.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004349,999
82,115,0,frame_000082.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004349,999
83,170,0,frame_000083.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004349,999
84,224,0,frame_000084.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004350,999
85,285,0,frame_000085.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004350,999
86,339,0,frame_000086.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004350,999
87,400,0,frame_000087.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004350,999
88,461,0,frame_000088.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004350,999
89,515,0,frame_000089.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004350,999
90,570,0,frame_000090.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004350,999
91,624,0,frame_000091.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
92,679,0,frame_000092.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
93,727,0,frame_000093.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
94,788,0,frame_000094.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
95,842,0,frame_000095.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
96,897,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
97,951,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
98,1006,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
99,1061,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
100,1121,0,frame_000100.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
101,1176,0,frame_000101.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
102,1236,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
103,1291,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,-0.100000,-0.353001,0.000,0.004351,999
