id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
80,0,0,frame_000080.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004349,999
81,55,0,frame_000081.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004349,999
82,115,0,frame_000082.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004349,999
83,170,0,frame_000083.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
84,224,0,frame_000084.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
85,279,0,frame_000085.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
86,333,0,frame_000086.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
87,388,0,frame_000087.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
88,442,0,frame_000088.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
89,497,0,frame_000089.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
90,552,0,frame_000090.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
91,600,0,frame_000091.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
92,661,0,frame_000092.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
93,715,0,frame_000093.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
94,770,0,frame_000094.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
95,824,0,frame_000095.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
96,885,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
