id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
80,0,0,frame_000080.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004349,999
81,61,0,frame_000081.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004349,999
82,115,0,frame_000082.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004349,999
83,170,0,frame_000083.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004349,999
84,224,0,frame_000084.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
85,285,0,frame_000085.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
86,339,0,frame_000086.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
87,400,0,frame_000087.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
88,461,0,frame_000088.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
89,515,0,frame_000089.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
90,570,0,frame_000090.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004350,999
91,624,0,frame_000091.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
92,679,0,frame_000092.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
93,727,0,frame_000093.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
94,788,0,frame_000094.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
95,842,0,frame_000095.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
96,897,0,frame_000096.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
97,951,0,frame_000097.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
98,1006,0,frame_000098.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
99,1061,0,frame_000099.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
100,1121,0,frame_000100.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
101,1176,0,frame_000101.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
102,1236,0,frame_000102.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
103,1291,0,frame_000103.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
104,1345,0,frame_000104.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
105,1400,0,frame_000105.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
106,1455,0,frame_000106.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
107,1515,0,frame_000107.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
108,1570,0,frame_000108.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
109,1624,0,frame_000109.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
110,1673,0,frame_000110.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
111,1727,0,frame_000111.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
112,1782,0,frame_000112.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
113,1842,0,frame_000113.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
114,1897,0,frame_000114.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
115,1951,0,frame_000115.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
116,2006,0,frame_000116.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
117,2055,0,frame_000117.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
118,2109,0,frame_000118.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
119,2170,0,frame_000119.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
120,2230,0,frame_000120.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
121,2273,0,frame_000121.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
122,2327,0,frame_000122.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
123,2394,0,frame_000123.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
124,2448,0,frame_000124.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
125,2497,0,frame_000125.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
126,2558,0,frame_000126.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
127,2612,0,frame_000127.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
128,2661,0,frame_000128.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
129,2715,0,frame_000129.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
130,2770,0,frame_000130.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
131,2824,0,frame_000131.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
132,2879,0,frame_000132.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
133,2933,0,frame_000133.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
134,2994,0,frame_000134.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
135,3048,0,frame_000135.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
136,3097,0,frame_000136.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
137,3158,0,frame_000137.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
138,3206,0,frame_000138.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
139,3261,0,frame_000139.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
140,3315,0,frame_000140.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
141,3370,0,frame_000141.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
142,3418,0,frame_000142.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
143,3479,0,frame_000143.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
144,3539,0,frame_000144.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
145,3594,0,frame_000145.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
146,3648,0,frame_000146.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
147,3703,0,frame_000147.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
148,3758,0,frame_000148.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
149,3812,0,frame_000149.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
150,3861,0,frame_000150.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
151,3915,0,frame_000151.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
152,3970,6,frame_000152.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
153,4024,61,frame_000153.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
154,4079,115,frame_000154.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
155,4133,170,frame_000155.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
156,4188,224,frame_000156.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
157,4242,279,frame_000157.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
158,4297,333,frame_000158.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
159,4351,388,frame_000159.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
160,4406,442,frame_000160.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
161,4461,497,frame_000161.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
162,4515,552,frame_000162.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
163,4570,606,frame_000163.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
164,4630,667,frame_000164.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
165,4685,721,frame_000165.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
166,4739,776,frame_000166.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
167,4794,830,frame_000167.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
168,4848,885,frame_000168.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
169,4903,939,frame_000169.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
170,4957,994,frame_000170.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
171,5012,1048,frame_000171.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
172,5066,1103,frame_000172.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
173,5115,1152,frame_000173.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
174,5170,1206,frame_000174.jpg,1.000,0.250,0.000,Lap0,0.003217,-0.700003,0.000,0.004351,999
175,5224,1261,frame_000175.jpg,1.000,0.498,0.000,Lap0,0.019572,-0.700003,0.000,0.004351,999
176,5279,1315,frame_000176.jpg,1.000,0.750,0.000,Lap0,0.051467,-0.700003,0.000,0.004351,999
177,5333,1370,frame_000177.jpg,1.000,0.750,0.000,Lap0,0.095809,-0.700003,0.000,0.004351,999
178,5388,1424,frame_000178.jpg,1.000,1.000,0.000,Lap0,0.147120,-0.700003,0.000,0.004350,999
179,5442,1479,frame_000179.jpg,0.999,1.000,0.000,Lap0,0.208363,-0.700003,0.000,0.004348,999
180,5497,1533,frame_000180.jpg,0.999,1.000,0.000,Lap0,0.274210,-0.700003,0.000,0.004345,999
181,5551,1588,frame_000181.jpg,0.999,1.000,0.000,Lap0,0.342092,-0.700003,0.000,0.004506,999
182,5606,1642,frame_000182.jpg,0.999,1.000,0.000,Lap0,0.412417,-0.700003,0.000,0.005335,999
183,5661,1697,frame_000183.jpg,0.999,1.000,0.000,Lap0,0.487163,-0.700003,0.000,0.005315,999
184,5715,1751,frame_000184.jpg,0.999,1.000,0.000,Lap0,0.567964,-0.699999,-0.003,0.005763,999
185,5770,1806,frame_000185.jpg,0.998,1.000,0.000,Lap0,0.642024,-0.700009,-0.027,0.005566,999
186,5836,1873,frame_000186.jpg,0.998,1.000,0.000,Lap0,0.728340,-0.700049,-0.041,0.004243,999
187,5903,1939,frame_000187.jpg,0.998,1.000,0.000,Lap0,0.813600,-0.700112,-0.045,0.004293,999
188,5964,2000,frame_000188.jpg,0.998,1.000,0.000,Lap0,0.894084,-0.700171,-0.033,0.006539,999
189,6018,2055,frame_000189.jpg,0.998,1.000,0.000,Lap0,0.970937,-0.700249,-0.151,0.004782,999
190,6073,2109,frame_000190.jpg,0.998,1.000,0.000,Lap0,1.044887,-0.700484,-0.269,0.005654,999
191,6121,2158,frame_000191.jpg,0.998,1.000,0.000,Lap0,1.109349,-0.700786,-0.296,0.004494,999
192,6176,2212,frame_000192.jpg,0.997,1.000,0.000,Lap0,1.180544,-0.701148,-0.263,0.005971,999
193,6224,2261,frame_000193.jpg,0.997,1.000,0.000,Lap0,1.245753,-0.701482,-0.363,0.005094,999
194,6285,2321,frame_000194.jpg,0.997,1.000,0.000,Lap0,1.327075,-0.702142,-0.697,0.006149,999
195,6345,2382,frame_000195.jpg,0.997,1.000,0.000,Lap0,1.408470,-0.703164,-0.795,0.004570,999
196,6400,2436,frame_000196.jpg,0.997,1.000,0.000,Lap0,1.479608,-0.704098,-0.647,0.005929,999
197,6454,2491,frame_000197.jpg,0.996,1.000,0.000,Lap0,1.552456,-0.704934,-0.626,0.004817,999
198,6503,2539,frame_000198.jpg,0.996,1.000,0.000,Lap0,1.615964,-0.705660,-0.729,0.006536,999
199,6558,2594,frame_000199.jpg,0.996,1.000,0.000,Lap0,1.690869,-0.706627,-0.774,0.005258,999
200,6612,2648,frame_000200.jpg,0.996,0.232,0.077,Lap0,1.764004,-0.707533,-0.577,0.006394,999
201,6673,2709,frame_000201.jpg,0.996,0.002,0.100,Lap0,1.823076,-0.707046,-0.184,0.004561,999
202,6727,2764,frame_000202.jpg,0.996,0.000,0.280,Lap0,1.843597,-0.705857,0.521,0.003847,999
203,6776,2812,frame_000203.jpg,0.996,0.240,0.396,Lap0,1.850260,-0.704637,1.413,0.003698,999
204,6830,2867,frame_000204.jpg,0.996,0.450,0.480,Lap0,1.857921,-0.703138,2.770,0.003688,999
205,6891,2927,frame_000205.jpg,0.996,0.860,0.519,Lap0,1.883455,-0.697972,4.536,0.003732,999
206,6951,2988,frame_000206.jpg,0.996,0.206,0.524,Lap0,1.923754,-0.687176,8.097,0.003786,999
207,7006,3042,frame_000207.jpg,0.996,0.008,0.524,Lap0,1.951845,-0.675501,12.521,0.003834,999
208,7054,3091,frame_000208.jpg,0.996,0.000,0.524,Lap0,1.963562,-0.668878,15.990,0.003875,999
209,7115,3151,frame_000209.jpg,0.996,0.160,0.524,Lap0,1.968540,-0.665087,18.117,0.003922,999
210,7170,3206,frame_000210.jpg,0.996,0.250,0.524,Lap0,1.971780,-0.663590,18.988,0.003960,999
211,7224,3261,frame_000211.jpg,0.996,0.610,0.524,Lap0,1.983397,-0.657592,20.122,0.003995,999
212,7273,3309,frame_000212.jpg,0.996,0.748,0.524,Lap0,1.997685,-0.649828,20.986,0.004023,999
213,7333,3370,frame_000213.jpg,0.996,0.310,0.524,Lap0,2.032210,-0.628460,24.330,0.004053,999
214,7388,3424,frame_000214.jpg,0.996,0.008,0.524,Lap0,2.058197,-0.608137,28.713,0.004077,999
215,7436,3473,frame_000215.jpg,0.996,0.000,0.524,Lap0,2.069573,-0.596799,32.404,0.004099,999
216,7491,3527,frame_000216.jpg,0.995,0.192,0.524,Lap0,2.073905,-0.591578,34.893,0.004122,999
217,7545,3582,frame_000217.jpg,0.995,0.250,0.524,Lap0,2.078800,-0.586571,35.940,0.004142,999
218,7600,3636,frame_000218.jpg,0.995,0.450,0.524,Lap0,2.088212,-0.576197,37.461,0.004160,999
219,7654,3691,frame_000219.jpg,0.995,0.153,0.004,Lap0,2.102870,-0.559597,39.776,0.004176,999
220,7703,3739,frame_000220.jpg,0.995,0.000,0.000,Lap0,2.118031,-0.546472,41.120,0.004189,999
221,7764,3800,frame_000221.jpg,0.995,0.000,0.000,Lap0,2.127026,-0.538591,41.626,0.004205,999
222,7818,3855,frame_000222.jpg,0.995,0.000,0.000,Lap0,2.134466,-0.531959,41.727,0.004218,999
223,7885,3921,frame_000223.jpg,0.995,0.240,0.000,Lap0,2.142645,-0.524657,41.820,0.004232,999
224,7945,3982,frame_000224.jpg,0.995,0.500,0.100,Lap0,2.154445,-0.513805,41.967,0.004243,999
225,8006,4042,frame_000225.jpg,0.995,0.000,0.200,Lap0,2.173134,-0.494862,42.546,0.004252,999
226,8048,4085,frame_000226.jpg,0.995,0.000,0.300,Lap0,2.179049,-0.488005,43.264,0.004259,999
227,8109,4145,frame_000227.jpg,0.995,0.250,0.400,Lap0,2.186000,-0.479132,44.403,0.004268,999
228,8158,4194,frame_000228.jpg,0.995,0.000,0.500,Lap0,2.190517,-0.471926,45.653,0.004275,999
229,8206,4242,frame_000229.jpg,0.995,0.000,0.524,Lap0,2.191185,-0.469553,46.290,0.004281,999
230,8267,4303,frame_000230.jpg,0.995,0.250,0.524,Lap0,2.192747,-0.467988,46.531,0.004288,999
231,8309,4345,frame_000231.jpg,0.995,0.500,0.524,Lap0,2.194357,-0.465780,46.888,0.004293,999
232,8364,4400,frame_000232.jpg,0.995,0.750,0.524,Lap0,2.208910,-0.444265,48.296,0.004297,999
233,8418,4455,frame_000233.jpg,0.995,0.150,0.524,Lap0,2.224815,-0.415923,51.652,0.004299,999
234,8461,4497,frame_000234.jpg,0.995,0.000,0.524,Lap0,2.230559,-0.402236,54.637,0.004302,999
235,8527,4564,frame_000235.jpg,0.995,0.000,0.524,Lap0,2.233963,-0.391958,57.643,0.004307,999
236,8582,4618,frame_000236.jpg,0.995,0.250,0.524,Lap0,2.235946,-0.385943,59.473,0.004311,999
237,8630,4667,frame_000237.jpg,0.995,0.500,0.524,Lap0,2.241423,-0.371542,60.827,0.004313,999
238,8691,4727,frame_000238.jpg,0.995,0.750,0.524,Lap0,2.251621,-0.340471,63.851,0.004390,999
239,8745,4782,frame_000239.jpg,0.995,0.000,0.524,Lap0,2.260766,-0.305438,67.791,0.004835,999
240,8794,4830,frame_000240.jpg,0.995,0.000,0.524,Lap0,2.262657,-0.290200,71.853,0.005012,999
241,8848,4885,frame_000241.jpg,0.995,0.000,0.524,Lap0,2.263141,-0.280783,74.094,0.004851,999
242,8909,4945,frame_000242.jpg,0.995,0.200,0.524,Lap0,2.264298,-0.268894,75.295,0.004556,999
243,8958,4994,frame_000243.jpg,0.995,0.498,0.524,Lap0,2.265501,-0.254622,76.809,0.004794,999
244,9012,5048,frame_000244.jpg,0.995,0.100,0.524,Lap0,2.266199,-0.232526,79.207,0.004832,999
245,9067,5103,frame_000245.jpg,0.995,0.000,0.524,Lap0,2.265283,-0.220113,81.735,0.004561,999
246,9121,5158,frame_000246.jpg,0.995,0.000,0.524,Lap0,2.264475,-0.216648,83.653,0.004364,999
